Name,Formula,Class,TC,DB,count,Molecular Weight,Sample,RT [min],Area
PC(18:3_18:2),C44 H78 N O8 P,PC,36,05,51,779.54377,Area: syd_n104.raw (F46),7.173,10557110.125359
CerP(d21:2_18:0+O),C39 H76 N O7 P,CerP,d39,2+O,50,701.5334,Area: syd_n104.raw (F46),11.02,194066.006946845
PE(18:3_18:3),C41 H70 N O8 P,PE,36,06,52,735.4822,Area: syd_n104.raw (F46),6.525,16699047.9515403
PE(8:1e_10:1),C23 H44 N O7 P,PE,18,2e,52,477.28441,Area: syd_n104.raw (F46),2.477,4199010.1065157
TG(16:1_18:1_6:0) +NH4,C43 H78 O6,TG,40,02,16,690.57705,Area: syd_n104.raw (F46),17.509,44904827.3458046
LPC(16:0),C24 H50 N O7 P,LPC,16,00,49,495.33073,Area: syd_n104.raw (F46),2.836,5473082.42110907
PI(16:0_16:1),C41 H77 O13 P,PI,32,01,52,808.50874,Area: syd_n104.raw (F46),7.9,4073368.97509373
PE(12:0p_6:0),C23 H46 N O7 P,PE,18,0p,36,479.29981,Area: syd_n104.raw (F46),3.341,4294935.90900278
TG(20:0e_16:1_18:1) +NH4,C57 H108 O5,TG,54,2e,52,872.81689,Area: syd_n104.raw (F46),22.06,8757277.63250225
TG(16:1_16:1_18:2) +NH4,C53 H94 O6,TG,50,04,25,826.70251,Area: syd_n104.raw (F46),20.283,5860517.66159338
PG(16:0_18:2),C40 H75 O10 P,PG,34,02,52,746.50824,Area: syd_n104.raw (F46),8.615,3060102.30103383
PI(16:0_18:1),C43 H81 O13 P,PI,34,01,52,836.53979,Area: syd_n104.raw (F46),9.721,6010099.80930445
PC(18:0_18:3),C44 H82 N O8 P,PC,36,03,32,783.57499,Area: syd_n104.raw (F46),10.366,22814295.8934187
PI(18:1_18:2),C45 H81 O13 P,PI,36,03,52,860.53964,Area: syd_n104.raw (F46),8.388,3943808.2920581
DG(16:1_18:1) +NH4,C37 H68 O5,DG,34,02,51,592.5046,Area: syd_n104.raw (F46),12.935,4879992.74434772
PC(18:3_18:3),C44 H76 N O8 P,PC,36,06,52,777.52829,Area: syd_n104.raw (F46),6.298,7211054.13808458
PI(18:2_18:2),C45 H79 O13 P,PI,36,04,52,858.52418,Area: syd_n104.raw (F46),7.337,6396551.47997964
PC(8:1e_9:0),C25 H50 N O7 P,PC,17,1e,50,507.33216,Area: syd_n104.raw (F46),3.016,7285779.83916264
PC(17:1_18:1),C43 H82 N O8 P,PC,35,02,52,771.57522,Area: syd_n104.raw (F46),10.279,6705654.06354388
CerP(d21:2_18:0+O),C39 H76 N O7 P,CerP,d39,2+O,52,701.53445,Area: syd_n104.raw (F46),13.023,2587567.31290353
DG(18:1_18:1) +NH4,C39 H72 O5,DG,36,02,51,620.53583,Area: syd_n104.raw (F46),15.239,4319350.75532751
TG(18:0e_16:1_18:1) +NH4,C55 H104 O5,TG,52,2e,52,844.78549,Area: syd_n104.raw (F46),21.823,7139118.44548648
PE(12:0p_6:0),C23 H46 N O7 P,PE,18,0p,52,479.30074,Area: syd_n104.raw (F46),2.145,5517992.63660461
PI(18:0_18:2),C45 H83 O13 P,PI,36,02,52,862.55529,Area: syd_n104.raw (F46),9.831,5039113.49206615
TG(18:0e_16:0_18:1) +NH4,C55 H106 O5,TG,52,1e,51,846.80124,Area: syd_n104.raw (F46),22.098,7045630.17942984
PI(16:1_16:1),C41 H75 O13 P,PI,32,02,52,806.4932,Area: syd_n104.raw (F46),6.586,1654911.58160857
PC(17:0_18:1),C43 H84 N O8 P,PC,35,01,52,773.59063,Area: syd_n104.raw (F46),11.809,6792128.43995603
PG(16:0_16:1),C38 H73 O10 P,PG,32,01,52,720.49272,Area: syd_n104.raw (F46),8.252,2474025.92529164
DG(16:0_16:1) +NH4,C35 H66 O5,DG,32,01,52,566.48902,Area: syd_n104.raw (F46),12.858,3896238.7347005
LPC(16:0),C24 H50 N O7 P,LPC,16,00,51,495.33073,Area: syd_n104.raw (F46),3.066,6472807.64096897
PE(16:1_20:1),C41 H78 N O8 P,PE,36,02,51,743.54409,Area: syd_n104.raw (F46),8.395,2154042.48739441
PE(8:0e_10:3),C23 H42 N O7 P,PE,18,3e,52,475.26877,Area: syd_n104.raw (F46),2.002,6514103.5332757495
TG(18:0e_16:1_16:0) +NH4,C53 H102 O5,TG,50,1e,52,818.77009,Area: syd_n104.raw (F46),21.847,4771934.43417845
LPC(18:3),C26 H48 N O7 P,LPC,18,03,52,517.31521,Area: syd_n104.raw (F46),1.938,6606674.69833646
PS(37:0),C43 H84 N O10 P,PS,37,00,24,805.58317,Area: syd_n104.raw (F46),11.199,15225742.5396962
PS(18:3_18:3),C42 H70 N O10 P,PS,36,06,52,779.47207,Area: syd_n104.raw (F46),5.698,2493339.85868381
PC(20:0e_14:1),C42 H84 N O7 P,PC,34,1e,52,745.59614,Area: syd_n104.raw (F46),13.02,1307284.248563
PC(16:1_14:1),C38 H72 N O8 P,PC,30,02,49,701.49738,Area: syd_n104.raw (F46),6.458,866108.966235949
CerP(t38:1+O),C38 H76 N O8 P,CerP,t38,1+O,51,705.52849,Area: syd_n104.raw (F46),8.936,2413682.19349766
PG(16:0_18:1),C40 H77 O10 P,PG,34,01,52,748.52412,Area: syd_n104.raw (F46),10.087,2216305.3478196
PE(10:0e_6:0),C21 H44 N O7 P,PE,16,0e,51,453.28433,Area: syd_n104.raw (F46),3.157,3808582.58453004
TG(16:1_18:2_18:1) +NH4,C55 H98 O6,TG,52,04,11,854.73345,Area: syd_n104.raw (F46),20.793,10549610.9473597
PS(18:1_18:2),C42 H76 N O10 P,PS,36,03,51,785.51831,Area: syd_n104.raw (F46),8.59,1238888.72409381
PS(18:0_18:1),C42 H80 N O10 P,PS,36,01,52,789.55022,Area: syd_n104.raw (F46),12.214,2598782.94921232
